genre_ids,original_language,popularity,title,vote_average,vote_count,studio,domestic_gross,foreign_gross,year,release_date,production_budget,worldwide_gross,genre_names
"[28, 53]",en,18.05,The Bourne Legacy,6.1,3630,Uni.,113200000.0,162900000.0,2012,"Aug 10, 2012",125000000,280355920,"['Action', 'Thriller']"
"[16, 35, 12, 10751]",en,17.537,Ice Age: Continental Drift,6.3,4598,Fox,161300000.0,715900000.0,2012,"Jul 13, 2012",95000000,879765137,"['Animation', 'Comedy', 'Adventure', 'Family']"
"[28, 12, 53]",en,17.216,The Expendables 2,6.2,4219,LGF,85000000.0,229900000.0,2012,"Aug 17, 2012",100000000,311979256,"['Action', 'Adventure', 'Thriller']"
[35],en,17.199,American Reunion,6.2,2679,Uni.,57000000.0,178000000.0,2012,"Apr 6, 2012",50000000,236799211,['Comedy']
"[28, 53, 878]",en,16.779,Looper,6.8,6723,TriS,66500000.0,110000000.0,2012,"Sep 28, 2012",30000000,170466405,"['Action', 'Thriller', 'Science Fiction']"
"[28, 80, 53]",en,16.078,Taken 2,6.2,4035,Fox,139900000.0,236300000.0,2012,"Oct 5, 2012",45000000,377807404,"['Action', 'Crime', 'Thriller']"
"[18, 53]",en,15.793,Argo,7.2,5127,WB,136000000.0,96300000.0,2012,"Oct 12, 2012",44500000,227140757,"['Drama', 'Thriller']"
"[35, 14]",en,15.75,Dark Shadows,5.9,4197,WB,79700000.0,165800000.0,2012,"May 11, 2012",150000000,238202668,"['Comedy', 'Fantasy']"
[28],en,15.457,The Man with the Iron Fists,5.3,573,Uni.,15600000.0,4099999.0,2012,"Nov 2, 2012",15000000,22018988,['Action']
"[18, 35, 10749]",en,15.351,Silver Linings Playbook,7.1,7636,Wein.,132100000.0,104300000.0,2012,"Nov 16, 2012",21000000,236412453,"['Drama', 'Comedy', 'Romance']"
"[16, 35, 10751, 14]",en,15.318,Hotel Transylvania,6.9,5013,Sony,148300000.0,210100000.0,2012,"Sep 28, 2012",85000000,378505812,"['Animation', 'Comedy', 'Family', 'Fantasy']"
[18],en,15.148,The Perks of Being a Wallflower,7.8,5938,LG/S,17700000.0,15600000.0,2012,"Sep 21, 2012",13000000,33069303,['Drama']
"[12, 18, 28]",en,15.0,Life of Pi,7.3,8723,Fox,125000000.0,484000000.0,2012,"Nov 21, 2012",120000000,620912003,"['Adventure', 'Drama', 'Action']"
"[14, 12, 28]",en,14.991,Wrath of the Titans,5.6,2442,WB,83700000.0,221600000.0,2012,"Mar 30, 2012",150000000,305270083,"['Fantasy', 'Adventure', 'Action']"
"[16, 10751, 14]",en,14.934,Rise of the Guardians,7.3,3697,P/DW,103400000.0,203500000.0,2012,"Nov 21, 2012",145000000,306900902,"['Animation', 'Family', 'Fantasy']"
"[28, 35, 80]",en,14.836,21 Jump Street,6.8,6527,Sony,138400000.0,63100000.0,2012,"Mar 16, 2012",42000000,202812429,"['Action', 'Comedy', 'Crime']"
"[18, 878]",en,14.681,Cloud Atlas,6.8,4505,WB,27100000.0,103400000.0,2012,"Oct 26, 2012",102000000,130673154,"['Drama', 'Science Fiction']"
"[53, 18]",en,14.66,The Impossible,7.2,3614,LG/S,19000000.0,161300000.0,2012,"Dec 21, 2012",40000000,169590606,"['Thriller', 'Drama']"
"[27, 53]",en,14.658,Chernobyl Diaries,5.0,842,WB,18100000.0,19000000.0,2012,"May 25, 2012",1000000,42411721,"['Horror', 'Thriller']"
"[16, 35, 10751]",en,14.627,Frankenweenie,6.8,1685,BV,35300000.0,46200000.0,2012,"Oct 5, 2012",39000000,81150788,"['Animation', 'Comedy', 'Family']"
"[35, 14]",en,14.475,Ted,6.3,7727,Uni.,218800000.0,330600000.0,2012,"Jun 29, 2012",50000000,556016627,"['Comedy', 'Fantasy']"
"[12, 28, 878]",en,14.454,Journey 2: The Mysterious Island,5.9,2152,WB (NL),103900000.0,231400000.0,2012,"Feb 10, 2012",79000000,318146162,"['Adventure', 'Action', 'Science Fiction']"
"[53, 18, 36]",en,14.239,Zero Dark Thirty,6.9,2553,Sony,95700000.0,37100000.0,2012,"Dec 19, 2012",52500000,134612435,"['Thriller', 'Drama', 'History']"
"[878, 12, 14]",en,14.212,The Hunger Games,7.1,14587,LGF,408000000.0,286400000.0,2012,"Mar 23, 2012",80000000,677923379,"['Science Fiction', 'Adventure', 'Fantasy']"
"[35, 18, 10749]",en,14.086,Moonrise Kingdom,7.7,3023,Focus,45500000.0,22800000.0,2012,"May 25, 2012",16000000,68848446,"['Comedy', 'Drama', 'Romance']"
"[35, 10402, 10749]",en,13.886,Pitch Perfect,7.3,4233,Uni.,65000000.0,50300000.0,2012,"Sep 28, 2012",17000000,116044347,"['Comedy', 'Music', 'Romance']"
"[80, 18, 53]",en,13.742,Killer Joe,6.5,703,LD,2000000.0,1700000.0,2012,"Jul 27, 2012",10000000,4659110,"['Crime', 'Drama', 'Thriller']"
"[18, 35]",en,13.7,Magic Mike,6.1,1850,WB,113700000.0,53500000.0,2012,"Jun 29, 2012",7000000,170549753,"['Drama', 'Comedy']"
"[53, 27, 9648]",en,13.681,Silent Hill: Revelation 3D,5.2,786,ORF,17500000.0,34800000.0,2012,"Oct 26, 2012",20000000,55975672,"['Thriller', 'Horror', 'Mystery']"
"[10751, 16, 12, 35]",en,13.32,ParaNorman,6.8,1358,Focus,56000000.0,51100000.0,2012,"Aug 17, 2012",60000000,108119662,"['Family', 'Animation', 'Adventure', 'Comedy']"
"[28, 878]",en,13.223,Dredd,6.7,2788,LGF,13400000.0,22200000.0,2012,"Sep 21, 2012",45000000,41467606,"['Action', 'Science Fiction']"
"[12, 35, 18, 10751, 14]",en,13.221,Mirror Mirror,5.8,2099,Rela.,64900000.0,118100000.0,2012,"Mar 30, 2012",85000000,173613482,"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']"
"[80, 18, 53]",en,13.152,End of Watch,7.3,1770,ORF,41000000.0,7100000.0,2012,"Sep 21, 2012",15000000,57586606,"['Crime', 'Drama', 'Thriller']"
"[18, 10749]",en,13.14,The Lucky One,6.9,2012,WB,60500000.0,38900000.0,2012,"Apr 20, 2012",25000000,96633833,"['Drama', 'Romance']"
"[28, 53]",en,13.116,Safe House,6.4,1997,Uni.,126400000.0,81700000.0,2012,"Feb 10, 2012",85000000,208542162,"['Action', 'Thriller']"
"[18, 10749]",en,13.046,The Vow,7.1,2409,SGem,125000000.0,71100000.0,2012,"Feb 10, 2012",30000000,197618160,"['Drama', 'Romance']"
[35],en,12.817,That's My Boy,5.5,831,Sony,36900000.0,20800000.0,2012,"Jun 15, 2012",57500000,58085235,['Comedy']
"[18, 27, 53]",en,12.781,The Woman in Black,6.1,2122,CBS,54300000.0,73400000.0,2012,"Feb 3, 2012",15000000,128955898,"['Drama', 'Horror', 'Thriller']"
"[36, 18]",en,12.693,Lincoln,6.8,2261,BV,182200000.0,93100000.0,2012,"Nov 9, 2012",65000000,273346281,"['History', 'Drama']"
[35],en,12.592,The Dictator,6.0,3042,Par.,59700000.0,119700000.0,2012,"May 16, 2012",65000000,180148897,['Comedy']
"[28, 14, 27]",en,12.498,Abraham Lincoln: Vampire Hunter,5.6,2009,Fox,37500000.0,79000000.0,2012,"Jun 22, 2012",67500000,137489730,"['Action', 'Fantasy', 'Horror']"
"[80, 28, 53]",en,12.484,Premium Rush,6.2,1244,Sony,20300000.0,10800000.0,2012,"Aug 24, 2012",35000000,31393201,"['Crime', 'Action', 'Thriller']"
"[53, 28, 18, 80]",en,12.357,Contraband,6.2,1114,Uni.,66500000.0,29700000.0,2012,"Jan 13, 2012",25000000,98406855,"['Thriller', 'Action', 'Drama', 'Crime']"
"[10749, 35, 18]",en,12.27,What to Expect When You're Expecting,5.9,1130,LGF,41200000.0,43200000.0,2012,"May 18, 2012",37500000,88473016,"['Romance', 'Comedy', 'Drama']"
"[28, 53, 10752]",en,12.197,Act of Valor,6.3,583,Rela.,70000000.0,11300000.0,2012,"Feb 24, 2012",12000000,82497035,"['Action', 'Thriller', 'War']"
"[80, 18]",en,12.147,Lawless,7.0,1660,Wein.,37400000.0,16300000.0,2012,"Aug 29, 2012",26000000,54393687,"['Crime', 'Drama']"
"[18, 53]",en,12.14,Arbitrage,6.2,459,RAtt.,7900000.0,27600000.0,2012,"Sep 14, 2012",12000000,35830713,"['Drama', 'Thriller']"
"[28, 35, 10749]",en,12.017,This Means War,6.0,2096,Fox,54800000.0,101700000.0,2012,"Feb 17, 2012",65000000,156974557,"['Action', 'Comedy', 'Romance']"
[18],en,11.692,Flight,6.7,3582,Par.,93800000.0,68000000.0,2012,"Nov 2, 2012",31000000,160558438,['Drama']
"[35, 18, 10402, 10749]",en,11.369,Rock of Ages,6.1,686,WB (NL),38500000.0,20900000.0,2012,"Jun 15, 2012",70000000,61031932,"['Comedy', 'Drama', 'Music', 'Romance']"
"[35, 10751]",en,11.36,Diary of a Wimpy Kid: Dog Days,6.2,440,Fox,49000000.0,28100000.0,2012,"Aug 3, 2012",22000000,77229695,"['Comedy', 'Family']"
"[80, 53]",en,11.298,Killing Them Softly,6.0,1105,Wein.,15000000.0,22900000.0,2012,"Nov 30, 2012",15000000,39238443,"['Crime', 'Thriller']"
"[28, 53, 878]",en,11.273,Lockout,5.9,1004,FD,14300000.0,17900000.0,2012,"Apr 13, 2012",20000000,33943049,"['Action', 'Thriller', 'Science Fiction']"
"[28, 53, 80]",en,11.263,Man on a Ledge,6.3,1460,LG/S,18600000.0,27600000.0,2012,"Jan 27, 2012",42000000,49621440,"['Action', 'Thriller', 'Crime']"
"[18, 35, 10749]",en,11.25,The First Time,7.0,1426,Gold.,22800.0,0.0,2012,"Oct 19, 2012",2000000,17061,"['Drama', 'Comedy', 'Romance']"
"[35, 80]",en,10.967,Seven Psychopaths,6.8,2109,CBS,15000000.0,4400000.0,2012,"Oct 12, 2012",13500000,33035736,"['Comedy', 'Crime']"
"[10402, 18, 10749]",en,10.925,Step Up Revolution,6.8,1252,LG/S,35100000.0,105400000.0,2012,"Jul 27, 2012",33000000,165552290,"['Music', 'Drama', 'Romance']"
"[10749, 35]",en,10.729,The Five-Year Engagement,5.8,742,Uni.,28800000.0,25100000.0,2012,"Apr 27, 2012",30000000,61623819,"['Romance', 'Comedy']"
"[18, 10749]",fr,10.705,Amour,7.7,746,SPC,6700000.0,13100000.0,2012,"Dec 19, 2012",9700000,36787044,"['Drama', 'Romance']"
[35],en,10.266,The Campaign,5.7,982,WB,86900000.0,18000000.0,2012,"Aug 10, 2012",95000000,104907746,['Comedy']
"[28, 35]",en,10.265,Here Comes the Boom,6.0,812,Sony,45300000.0,27800000.0,2012,"Oct 12, 2012",42000000,73239258,"['Action', 'Comedy']"
"[18, 28, 12, 36, 10752]",en,10.247,Red Tails,6.0,256,Fox,49900000.0,489000.0,2012,"Jan 20, 2012",58000000,50365498,"['Drama', 'Action', 'Adventure', 'History', 'War']"
"[28, 35, 878]",en,10.228,The Watch,5.4,1356,Fox,35400000.0,32900000.0,2012,"Jul 27, 2012",55000000,67130045,"['Action', 'Comedy', 'Science Fiction']"
[35],en,10.124,Parental Guidance,5.8,276,Fox,77300000.0,42500000.0,2012,"Dec 25, 2012",25000000,120832383,['Comedy']
"[18, 10749]",en,9.987,Anna Karenina,6.7,1265,Focus,12800000.0,56100000.0,2012,"Nov 16, 2012",49000000,71004627,"['Drama', 'Romance']"
"[28, 53, 80, 9648]",en,9.962,Alex Cross,5.1,424,LG/S,25900000.0,8700000.0,2012,"Oct 19, 2012",35000000,35426759,"['Action', 'Thriller', 'Crime', 'Mystery']"
"[35, 10749]",en,9.896,Wanderlust,5.4,693,Uni.,17500000.0,4200000.0,2012,"Feb 24, 2012",32500000,24159934,"['Comedy', 'Romance']"
"[10749, 35, 18]",en,9.563,To Rome with Love,5.7,1097,SPC,16700000.0,56600000.0,2012,"Jun 22, 2012",21500000,74326015,"['Romance', 'Comedy', 'Drama']"
"[35, 18]",en,9.42,Frances Ha,7.4,624,IFC,4099999.0,0.0,2013,"May 17, 2013",3000000,11262769,"['Comedy', 'Drama']"
[35],en,9.358,The Three Stooges,5.1,215,Fox,44300000.0,10500000.0,2012,"Apr 13, 2012",30000000,54052249,['Comedy']
"[14, 18, 35, 10751]",en,9.216,The Odd Life of Timothy Green,6.7,605,BV,51900000.0,4200000.0,2012,"Aug 15, 2012",40000000,55249159,"['Fantasy', 'Drama', 'Comedy', 'Family']"
"[35, 10749, 878, 18]",en,9.214,Safety Not Guaranteed,6.9,792,FD,4000000.0,0.0,2012,"Jun 8, 2012",750000,4422318,"['Comedy', 'Romance', 'Science Fiction', 'Drama']"
[18],en,9.078,People Like Us,6.8,360,BV,12400000.0,0.0,2012,"Jun 29, 2012",16000000,12617472,['Drama']
"[27, 53]",en,8.978,The Possession,5.9,918,LGF,49100000.0,36300000.0,2012,"Aug 31, 2012",14000000,82925064,"['Horror', 'Thriller']"
"[28, 53, 9648]",en,8.974,The Cold Light of Day,5.1,463,LG/S,3800000.0,13100000.0,2012,"Sep 7, 2012",20000000,25361206,"['Action', 'Thriller', 'Mystery']"
[27],en,8.965,Paranormal Activity 4,5.4,1026,Par.,53900000.0,88900000.0,2012,"Oct 19, 2012",5000000,142817992,['Horror']
[35],en,8.939,The Guilt Trip,5.4,403,Par.,37100000.0,4700000.0,2012,"Dec 19, 2012",40000000,41294674,['Comedy']
"[12, 18]",en,8.919,On the Road,5.6,518,IFC,744000.0,8000000.0,2012,"Mar 22, 2013",25000000,9313302,"['Adventure', 'Drama']"
"[18, 35]",en,8.665,The Best Exotic Marigold Hotel,6.9,756,FoxS,46400000.0,90400000.0,2012,"May 4, 2012",10000000,134639780,"['Drama', 'Comedy']"
"[18, 10749]",en,8.548,Trouble with the Curve,6.7,613,WB,35800000.0,13200000.0,2012,"Sep 21, 2012",60000000,47818913,"['Drama', 'Romance']"
"[18, 35, 10749]",en,8.313,Hope Springs,6.1,429,Sony,63500000.0,50700000.0,2012,"Aug 8, 2012",30000000,133085295,"['Drama', 'Comedy', 'Romance']"
"[53, 18, 9648]",en,8.143,The Paperboy,5.5,409,MNE,693000.0,661000.0,2012,"Oct 5, 2012",12500000,4027663,"['Thriller', 'Drama', 'Mystery']"
"[35, 18, 10749, 878]",en,8.092,Seeking a Friend for the End of the World,6.4,1108,Focus,7100000.0,2600000.0,2012,"Jun 22, 2012",10000000,11766959,"['Comedy', 'Drama', 'Romance', 'Science Fiction']"
"[18, 35]",en,8.017,A Thousand Words,6.1,685,P/DW,18500000.0,3600000.0,2012,"Mar 9, 2012",40000000,20790486,"['Drama', 'Comedy']"
"[18, 53]",en,8.016,Coriolanus,6.0,215,Wein.,757000.0,315000.0,2012,"Jan 20, 2012",10000000,2179623,"['Drama', 'Thriller']"
"[35, 10749]",en,7.778,Playing for Keeps,5.6,420,FD,13100000.0,0.0,2012,"Oct 3, 1986",35000000,2000000,"['Comedy', 'Romance']"
"[18, 10749]",hi,7.701,Jab Tak Hai Jaan,6.9,107,Yash,3000000.0,0.0,2012,"Nov 13, 2012",9200000,5806666,"['Drama', 'Romance']"
"[18, 14, 12]",en,7.53,Beasts of the Southern Wild,6.9,605,FoxS,12800000.0,8300000.0,2012,"Jun 27, 2012",1800000,23265132,"['Drama', 'Fantasy', 'Adventure']"
"[878, 35, 18, 80]",en,7.485,Robot & Frank,6.9,620,Gold.,3300000.0,0.0,2012,"Aug 17, 2012",2500000,4934356,"['Science Fiction', 'Comedy', 'Drama', 'Crime']"
"[53, 27]",en,7.403,The Devil Inside,4.7,441,Par.,53300000.0,48500000.0,2012,"Jan 6, 2012",1000000,101759490,"['Thriller', 'Horror']"
"[18, 53]",en,7.201,The Words,6.6,628,CBS,11500000.0,1700000.0,2012,"Sep 7, 2012",6000000,16369708,"['Drama', 'Thriller']"
"[99, 10402]",en,7.139,Katy Perry: Part of Me,6.8,147,Par.,25300000.0,7400000.0,2012,"Jul 5, 2012",12000000,32700439,"['Documentary', 'Music']"
"[18, 35]",en,7.115,Your Sister's Sister,6.6,192,IFC,1600000.0,0.0,2012,"Jun 15, 2012",120000,3090593,"['Drama', 'Comedy']"
[35],en,7.072,Fun Size,5.5,249,Par.,9400000.0,2000000.0,2012,"Oct 26, 2012",14000000,11166615,['Comedy']
"[35, 10749]",en,7.05,Bachelorette,5.4,755,RTWC,448000.0,11500000.0,2012,"Sep 7, 2012",3000000,12577401,"['Comedy', 'Romance']"
"[27, 53, 80]",en,7.036,Kill List,6.1,332,IFC,29100.0,143000.0,2012,"Feb 3, 2012",800000,462206,"['Horror', 'Thriller', 'Crime']"
"[18, 53, 80, 9648]",en,6.93,Compliance,6.4,340,Magn.,319000.0,0.0,2012,"Aug 17, 2012",270000,830700,"['Drama', 'Thriller', 'Crime', 'Mystery']"
"[35, 10402]",en,6.787,Joyful Noise,6.4,70,WB,30900000.0,226000.0,2012,"Jan 13, 2012",27500000,31157914,"['Comedy', 'Music']"
"[12, 18, 10749]",en,6.76,Big Miracle,6.6,250,Uni.,20200000.0,4600000.0,2012,"Feb 3, 2012",40000000,25268680,"['Adventure', 'Drama', 'Romance']"
"[35, 10749]",en,6.625,Damsels in Distress,5.5,103,SPC,1000000.0,0.0,2012,"Apr 6, 2012",3000000,1324299,"['Comedy', 'Romance']"
[18],en,6.546,Chasing Mavericks,7.0,329,Fox,6000000.0,600.0,2012,"Oct 26, 2012",20000000,8300821,['Drama']
"[18, 10749, 35]",en,6.46,The Sessions,6.9,296,FoxS,6000000.0,3100000.0,2012,"Oct 19, 2012",1000000,11495204,"['Drama', 'Romance', 'Comedy']"
"[18, 99]",en,6.015,Samsara,8.2,276,Osci.,2700000.0,0.0,2012,"Aug 24, 2012",4000000,5966671,"['Drama', 'Documentary']"
"[35, 10749]",en,5.905,Think Like a Man,6.9,438,SGem,91500000.0,4500000.0,2012,"Apr 20, 2012",12000000,113373764,"['Comedy', 'Romance']"
"[18, 14]",fr,5.31,Holy Motors,7.0,431,IM,641000.0,0.0,2012,"Oct 17, 2012",4000000,4230426,"['Drama', 'Fantasy']"
"[18, 10749]",en,4.656,Darling Companion,5.0,46,SPC,794000.0,0.0,2012,"Apr 20, 2012",12000000,1200346,"['Drama', 'Romance']"
"[28, 35]",en,1.824,Khiladi 786,4.7,16,Eros,379000.0,0.0,2012,"Dec 7, 2012",5600000,14683763,"['Action', 'Comedy']"
"[28, 27, 878]",en,1.325,Resident Evil: Retribution,5.7,2321,SGem,42300000.0,197700000.0,2012,"Sep 14, 2012",65000000,240647629,"['Action', 'Horror', 'Science Fiction']"
"[28, 12, 878]",en,32.093,Iron Man 3,6.9,14155,BV,409000000.0,805800000.0,2013,"May 3, 2013",200000000,1215392272,"['Action', 'Adventure', 'Science Fiction']"
"[28, 12, 14]",en,31.014,Thor: The Dark World,6.7,10171,BV,206400000.0,438200000.0,2013,"Nov 8, 2013",150000000,644602516,"['Action', 'Adventure', 'Fantasy']"
"[80, 18, 35]",en,29.518,The Wolf of Wall Street,7.9,12411,Par.,116900000.0,275100000.0,2013,"Dec 25, 2013",100000000,389870414,"['Crime', 'Drama', 'Comedy']"
"[878, 53, 18]",en,27.836,Gravity,7.2,9586,WB,274100000.0,449100000.0,2013,"Oct 4, 2013",110000000,693698673,"['Science Fiction', 'Thriller', 'Drama']"
"[28, 12, 14, 878]",en,27.667,Man of Steel,6.5,9758,WB,291000000.0,377000000.0,2013,"Jun 14, 2013",225000000,667999518,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']"
"[18, 28, 12, 14]",en,25.049,47 Ronin,6.0,2080,Uni.,38400000.0,113400000.0,2013,"Dec 25, 2013",175000000,151716815,"['Drama', 'Action', 'Adventure', 'Fantasy']"
"[878, 27, 53]",en,24.364,The Purge,6.2,4797,Uni.,64500000.0,24900000.0,2013,"Jun 7, 2013",3000000,91266581,"['Science Fiction', 'Horror', 'Thriller']"
"[14, 28, 35, 80]",en,21.377,R.I.P.D.,5.6,2047,Uni.,33600000.0,44700000.0,2013,"Jul 19, 2013",130000000,79076678,"['Fantasy', 'Action', 'Comedy', 'Crime']"
"[12, 14, 28]",en,21.275,The Hobbit: The Desolation of Smaug,7.6,7739,WB (NL),258399999.0,700000000.0,2013,"Dec 13, 2013",250000000,960366855,"['Adventure', 'Fantasy', 'Action']"
"[28, 12, 878]",en,20.487,Star Trek Into Darkness,7.4,6182,Par.,228800000.0,238600000.0,2013,"May 16, 2013",190000000,467381584,"['Action', 'Adventure', 'Science Fiction']"
"[16, 10751]",en,20.33,Monsters University,7.0,6362,BV,268500000.0,475700000.0,2013,"Jun 21, 2013",200000000,743588329,"['Animation', 'Family']"
"[12, 28, 878]",en,20.187,The Hunger Games: Catching Fire,7.4,11170,LGF,424700000.0,440300000.0,2013,"Nov 22, 2013",130000000,864868047,"['Adventure', 'Action', 'Science Fiction']"
"[16, 35, 10751]",en,19.014,Despicable Me 2,6.9,7319,Uni.,368100000.0,602700000.0,2013,"Jul 3, 2013",76000000,975216835,"['Animation', 'Comedy', 'Family']"
"[27, 53]",en,18.886,The Conjuring,7.5,5912,WB (NL),137400000.0,182100000.0,2013,"Jul 19, 2013",20000000,318000141,"['Horror', 'Thriller']"
"[28, 878, 12, 9648]",en,18.534,Oblivion,6.5,6850,Uni.,89100000.0,197100000.0,2013,"Apr 19, 2013",120000000,287916633,"['Action', 'Science Fiction', 'Adventure', 'Mystery']"
"[16, 10751, 35]",en,18.335,Cloudy with a Chance of Meatballs 2,6.4,1679,Sony,119800000.0,154500000.0,2013,"Sep 27, 2013",78000000,274392649,"['Animation', 'Family', 'Comedy']"
"[27, 53]",en,18.256,Texas Chainsaw 3D,5.3,780,LGF,34300000.0,12900000.0,2013,"Jan 4, 2013",20000000,47666013,"['Horror', 'Thriller']"
"[28, 53]",en,17.88,Escape Plan,6.7,2799,LG/S,25100000.0,112200000.0,2013,"Oct 18, 2013",70000000,103735965,"['Action', 'Thriller']"
"[878, 28, 18, 53]",en,17.663,Elysium,6.4,5406,TriS,93100000.0,193100000.0,2013,"Aug 9, 2013",120000000,286192091,"['Science Fiction', 'Action', 'Drama', 'Thriller']"
"[28, 80, 53]",en,17.574,Bullet to the Head,5.4,681,WB,9500000.0,0.0,2013,"Feb 1, 2013",55000000,22597969,"['Action', 'Crime', 'Thriller']"
"[878, 28, 53]",en,17.434,Riddick,6.2,2852,Uni.,42000000.0,56300000.0,2013,"Sep 6, 2013",38000000,94763758,"['Science Fiction', 'Action', 'Thriller']"
"[28, 35, 80]",en,16.912,The Heat,6.6,2441,Fox,159600000.0,70300000.0,2013,"Jun 28, 2013",43000000,229727774,"['Action', 'Comedy', 'Crime']"
"[28, 878, 12]",en,16.759,Pacific Rim,6.8,7632,WB,101800000.0,309200000.0,2013,"Jul 12, 2013",190000000,411002906,"['Action', 'Science Fiction', 'Adventure']"
"[53, 80]",en,16.646,Now You See Me,7.4,9871,LG/S,117700000.0,234000000.0,2013,"May 31, 2013",75000000,342769200,"['Thriller', 'Crime']"
"[18, 36]",en,16.493,12 Years a Slave,7.9,6631,FoxS,56700000.0,131100000.0,2013,"Oct 18, 2013",20000000,181025343,"['Drama', 'History']"
"[28, 12, 18, 9648, 10749, 14]",en,16.484,The Mortal Instruments: City of Bones,6.3,2915,SGem,31200000.0,64200000.0,2013,"Aug 21, 2013",60000000,75965567,"['Action', 'Adventure', 'Drama', 'Mystery', 'Romance', 'Fantasy']"
"[28, 12, 16, 35, 10751, 14]",en,16.29,The Croods,6.8,3873,Fox,187200000.0,400000000.0,2013,"Mar 22, 2013",135000000,573068425,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']"
"[28, 80, 53]",en,15.894,The Last Stand,5.9,1692,LGF,12100000.0,36300000.0,2013,"Jan 18, 2013",30000000,48330757,"['Action', 'Crime', 'Thriller']"
"[28, 53]",en,15.858,A Good Day to Die Hard,5.2,4437,Fox,67300000.0,237300000.0,2013,"Feb 14, 2013",92000000,304249198,"['Action', 'Thriller']"
"[12, 10751, 14]",en,15.762,Percy Jackson: Sea of Monsters,5.9,3109,Fox,68600000.0,131300000.0,2013,"Aug 7, 2013",90000000,200859554,"['Adventure', 'Family', 'Fantasy']"
"[878, 28, 12]",en,15.533,Ender's Game,6.6,3558,LG/S,61700000.0,63800000.0,2013,"Nov 1, 2013",110000000,127983283,"['Science Fiction', 'Action', 'Adventure']"
"[28, 18, 53]",en,15.483,Captain Phillips,7.6,3909,Sony,107100000.0,111700000.0,2013,"Oct 11, 2013",55000000,220648184,"['Action', 'Drama', 'Thriller']"
"[28, 18, 10752]",en,15.404,Lone Survivor,7.4,2289,Uni.,125100000.0,29700000.0,2013,"Dec 25, 2013",40000000,149804632,"['Action', 'Drama', 'War']"
"[12, 28, 878, 53]",en,15.065,G.I. Joe: Retaliation,5.5,3883,Par.,122500000.0,253200000.0,2013,"Mar 27, 2013",140000000,375740705,"['Adventure', 'Action', 'Science Fiction', 'Thriller']"
"[28, 80]",en,14.95,Parker,5.8,1868,FD,17600000.0,28600000.0,2013,"Jan 25, 2013",35000000,48543388,"['Action', 'Crime']"
"[16, 10751]",en,14.876,Turbo,6.1,1758,Fox,83000000.0,199500000.0,2013,"Jul 17, 2013",135000000,286896578,"['Animation', 'Family']"
"[28, 35, 80]",en,14.8,2 Guns,6.5,2368,Uni.,75600000.0,56300000.0,2013,"Aug 2, 2013",61000000,132493015,"['Action', 'Comedy', 'Crime']"
"[28, 12, 80]",en,14.793,Kick-Ass 2,6.4,3785,Uni.,28800000.0,32000000.0,2013,"Aug 16, 2013",28000000,63129909,"['Action', 'Adventure', 'Crime']"
"[35, 80]",en,14.746,We're the Millers,6.8,5231,WB (NL),150400000.0,119600000.0,2013,"Aug 7, 2013",37000000,267816276,"['Comedy', 'Crime']"
"[28, 18, 27, 878, 53]",en,14.582,World War Z,6.7,9132,Par.,202400000.0,337600000.0,2013,"Jun 21, 2013",190000000,531514650,"['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']"
"[28, 53]",en,14.422,Homefront,6.5,1410,ORF,20200000.0,22900000.0,2013,"Nov 27, 2013",22000000,51695362,"['Action', 'Thriller']"
"[878, 28, 12]",en,14.415,After Earth,5.1,4154,Sony,60500000.0,183300000.0,2013,"May 31, 2013",130000000,251499665,"['Science Fiction', 'Action', 'Adventure']"
"[18, 53, 80]",en,14.358,Prisoners,8.0,5785,WB,61000000.0,61100000.0,2013,"Sep 20, 2013",46000000,113402302,"['Drama', 'Thriller', 'Crime']"
"[35, 18, 878]",en,14.133,About Time,7.9,3981,Uni.,15300000.0,71800000.0,2013,"Nov 1, 2013",12000000,89309178,"['Comedy', 'Drama', 'Science Fiction']"
"[16, 12, 10751, 14]",en,13.995,Epic,6.4,1670,Fox,107500000.0,160900000.0,2013,"May 24, 2013",100000000,262794441,"['Animation', 'Adventure', 'Family', 'Fantasy']"
"[28, 53]",en,13.864,Olympus Has Fallen,6.2,4086,FD,98900000.0,71300000.0,2013,"Mar 22, 2013",70000000,172878928,"['Action', 'Thriller']"
"[35, 18, 10749]",en,13.679,The Spectacular Now,6.6,1801,A24,6900000.0,0.0,2013,"Aug 2, 2013",2500000,6916951,"['Comedy', 'Drama', 'Romance']"
"[28, 12, 27, 53]",en,13.67,The Green Inferno,5.2,619,BH Tilt,7200000.0,0.0,2015,"Sep 25, 2015",1000000,12931420,"['Action', 'Adventure', 'Horror', 'Thriller']"
"[53, 80, 18]",en,13.646,Broken City,5.9,814,Fox,19700000.0,0.0,2013,"Jan 18, 2013",35000000,34480045,"['Thriller', 'Crime', 'Drama']"
"[35, 80]",en,13.553,Identity Thief,5.8,2230,Uni.,134500000.0,39500000.0,2013,"Feb 8, 2013",35000000,175361578,"['Comedy', 'Crime']"
